130.56, 4.14
150.50, 4.77
107.00, 3.39
134.06, 4.25
123.32, 3.91
127.00, 4.02
137.45, 4.35
137.00, 4.34
134.00, 4.24
144.00, 4.56
148.00, 4.69
147.37, 4.67
117.00, 3.71
147.50, 4.67
117.03, 3.71
148.00, 4.69
127.00, 4.02
141.01, 4.47
127.19, 4.03
127.06, 4.02
130.13, 4.12
138.00, 4.37
141.03, 4.47
127.26, 4.03
126.99, 4.02
141.00, 4.47
127.03, 4.02
147.80, 4.68
147.99, 4.69
144.25, 4.57
120.84, 3.83
134.10, 4.25
124.25, 3.94
