141.02, 4.47
172.00, 5.45
189.00, 5.99
202.50, 6.41
151.00, 4.78
220.00, 6.97
175.00, 5.54
199.74, 6.33
175.00, 5.54
182.00, 5.76
179.00, 5.67
168.86, 5.35
195.55, 6.19
158.00, 5.00
171.52, 5.43
179.00, 5.67
203.00, 6.43
185.07, 5.86
185.87, 5.89
175.99, 5.57
195.52, 6.19
178.50, 5.65
144.76, 4.58
182.00, 5.76
168.00, 5.32
165.00, 5.23
175.00, 5.54
167.88, 5.32
178.94, 5.67
165.00, 5.23
165.00, 5.23
165.26, 5.23
172.00, 5.45
